"","county","total_cases","total_cases_perc","total_deaths","total_deaths_perc","population","lon","lat","group"
"253","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-124.354751586914,43.3156089782715,6
"254","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-124.343307495117,43.3385276794434,6
"255","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-124.286003112793,43.3786354064941,6
"256","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-124.217247009277,43.4989547729492,6
"257","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-124.177139282227,43.6020851135254,6
"258","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-123.873474121094,43.6020851135254,6
"259","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-123.867744445801,43.5218734741211,6
"260","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-123.816177368164,43.5104141235352,6
"261","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-123.816177368164,43.4302024841309,6
"262","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-123.764610290527,43.4302024841309,6
"263","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-123.764610290527,43.2583122253418,6
"264","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-123.695861816406,43.2525825500488,6
"265","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-123.707321166992,43.1379928588867,6
"266","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-123.690124511719,43.1322631835938,6
"267","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-123.690124511719,43.0978851318359,6
"268","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-123.758888244629,43.0749664306641,6
"269","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-123.764610290527,42.9890213012695,6
"270","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-123.816177368164,42.9832916259766,6
"271","Coos",10849,0.168235458309427,153,0.00237257121590398,64487,-123.816177368164,42.811408996582,6
"272","Crook",6158,0.252335682674971,79,0.00323717423373217,24404,-119.645050048828,43.9573211669922,7
